ID,會期,法案,提案時間,結果時間,法案結果,三讀,三讀＋二讀＋委員會審竣,三讀＋二讀＋委員會審查,黨團提案,提案人1,提案人2,提案人3,提案人4,提案人5,提案人6,提案人7,提案人8,提案人9,提案人10,提案人11,提案人12,提案人13,提案人14,提案人15,提案人16,提案人17,提案人18,提案人19,提案人20,提案人21,連署人1,連署人2,連署人3,連署人4,連署人5,連署人6,連署人7,連署人8,連署人9,連署人10,連署人11,連署人12,連署人13,連署人14,連署人15,連署人16,連署人17,連署人18,連署人19,連署人20,連署人21,連署人22,連署人23,連署人24,連署人25,連署人26,連署人27,連署人28,連署人29,連署人30,連署人31,連署人32,連署人33,連署人34,連署人35,連署人36,連署人37,連署人38,連署人39,連署人40,連署人41,連署人42,連署人43,連署人44,連署人45,連署人46,連署人47,連署人48,連署人49,連署人50,連署人51,連署人52,連署人53,連署人54,連署人55,連署人56,連署人57,連署人58,連署人59,連署人60,連署人61,連署人62,關鍵字,關係文書
5390,6,勞動基準法第五十條條文修正草案,2022/11/25,2022/11/25,交付審查,0,0,0,0,馬文君,陳以信,,,,,,,,,,,,,,,,,,,,林德福,溫玉霞,鄭麗文,江啟臣,游毓蘭,曾銘宗,張育美,吳怡玎,鄭天財,吳斯懷,徐志榮,廖婉汝,陳玉珍,李德維,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,勞動基準法第五十條條文修正草案,本院委員馬文君、陳以信等 16 人，鑑於我國生育率全球倒數第一、人口數連年負成長，嚴重影響國家發展所需勞動力、兵源、生產力及學校生源不足，儼然成為國安問題，政府應積極謀議提高國內婦女生育意願，爰擬具「勞動基準法第五十條」條文修正草案，婦女產假期間受僱未滿六個月者，工資得按比例減少發給，但不得低於工資之半數，使女性員工能安心生育。是否有當？敬請公決。 
5579,6,國民體育法第三十九條條文修正草案,2022/12/30,2022/12/30,交付審查,0,0,0,0,賴品妤,何志偉,,,,,,,,,,,,,,,,,,,,陳素月,湯蕙禎,沈發惠,林俊憲,蘇巧慧,莊瑞雄,江永昌,林靜儀,蔡易餘,張宏陸,陳亭妃,范雲,陳瑩,趙天麟,管碧玲,王美惠,蔡適應,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,國民體育法第三十九條條文修正草案,本院委員賴品妤、何志偉等 19 人，有鑑於台灣性別平權工程尚有諸多未竟之業。又以體育界長期相對較有顯性陽剛霸權情事，極仰賴多元性別觀點激盪，且依據具國內法效力之《消除對婦女一切形式歧視公約（CEDAW）》第 7 條政治和公共生活第 3 項：「參加有關本國公共和政治生活的非政府組織和協會」及第10 條教育第 7項：「積極參加運動和體育的機會相同」其價值在於消除國內政治和公共生活領域中對女性的歧視。同時推動台灣性別平權工程邁入新階段，並促進體育相關領域健全發展，爰擬具「國民體育法第三十九條條文修正草案」，保障女性參與特定體育團體決策之最基本權利。是否有當？敬請公決。 
5581,6,行政院組織法增訂第十二條之一條文草案,2022/12/23,2022/12/23,交付審查,0,0,0,0,賴品妤,莊瑞雄,,,,,,,,,,,,,,,,,,,,管碧玲,陳素月,湯蕙禎,沈發惠,林俊憲,蘇巧慧,何志偉,陳亭妃,江永昌,范雲,林靜儀,張宏陸,趙天麟,陳瑩,蔡易餘,王美惠,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,行政院組織法增訂第十二條之一條文草案,本院委員賴品妤、莊瑞雄等 18 人，有鑑於台灣雖在各界努力之下，性別平權工程逐年漸進式進步，惟相關工程尚有諸多未竟之業。又以於公共參與領域，台灣女性參政權相對男性尚有極大落差。截至 2022 年 9 月，依據行政院統計女性閣員僅有 3 人，占行政院及所屬閣員（含行政院副院長、秘書長、發言人、政務委員）之總數（40 人）比率為 7.5%。參酌具台灣國內法效力之《消除對婦女一切形式歧視公約（CEDAW）》，其第 23 號一般性建議指出「婦女參與政治和公共生活的比例應達到 30%至 35%」；為提升女性擁有平等參政權利、消弭性別角色落差，不受職場性別天花板影響，爰擬具「行政院組織法增訂第十二條之一條文草案」。是否有當？敬請公決。
5604,6,公職人員選舉罷免法第七十四條條文修正草案,2022/12/23,2022/12/23,交付審查,0,0,0,0,吳琪銘,邱志偉,趙天麟,,,,,,,,,,,,,,,,,,,蔡易餘,鍾佳濱,劉建國,陳歐珀,林靜儀,黃秀芳,伍麗華,鄭運鵬,陳秀寳,洪申翰,范雲,賴品妤,羅美玲,王美惠,張宏陸,湯蕙禎,許智傑,蘇巧慧,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,公職人員選舉罷免法第七十四條條文修正草案,本院委員吳琪銘、邱志偉、趙天麟等 21 人，有鑒於地方民意代表採取「複數選區單一記票制」，每一選區依憲法本旨規範一定比例之「婦女保障名額」，惟若同一選區中有婦女當選人因辭職、死亡或其他因素離職，導致該選區實際婦女代表數已低於婦女保障額時，卻因缺額未達同一選區總當選名額1/2 以上而不予補選，有時甚至選區內無婦女代表，明顯與憲法「保障婦女參政」之意旨不符！爰提「公職人員選舉罷免法第七十四條條文修正草案」。是否有當？敬請公決。 
5639,6,家事事件法第三十二條條文修正草案,2022/12/23,2022/12/23,交付審查,0,0,0,0,蔡適應,,,,,,,,,,,,,,,,,,,,,邱議瑩,邱志偉,陳歐珀,蘇巧慧,林昶佐,黃秀芳,趙天麟,張廖萬堅,許智傑,王定宇,劉世芳,管碧玲,林宜瑾,何志偉,莊競程,吳琪銘,羅致政,邱泰源,陳亭妃,范雲,林靜儀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,家事事件法第三十二條條文修正草案,本院委員蔡適應等 22 人，為促進性別平等，落實「消除對婦女一切形式歧視公約」（The Convention on the Elimination of all Forms of Discrimination Against Women），提升婦女司法救助權，依「消除對婦女一切形式歧視公約」第三十三號一般性建議之建議事項：鼓勵各國採取適當措施，創造扶持環境以鼓勵婦女主張自身權利，爰提出「家事事件法第三十二條」條文修正草案。是否有當？敬請公決。 
5701,6,國民體育法第三十九條條文修正草案,2022/12/30,2022/12/30,交付審查,0,0,0,0,范雲,賴品妤,吳思瑤,,,,,,,,,,,,,,,,,,,張宏陸,洪申翰,林靜儀,湯蕙禎,吳玉琴,郭國文,沈發惠,邱泰源,管碧玲,何欣純,羅美玲,林楚茵,林宜瑾,張廖萬堅,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,國民體育法第三十九條條文修正草案,本院委員范雲、賴品妤、吳思瑤等 17 人，鑑於保障婦女權益、提升性別平等已成國際人權主流價值，我國於 2007 年簽署聯合國《消除對婦女一切形式歧視公約（CEDAW）》，且為使其具國內法效力，於2012年1月1日起施行《消除對婦女一切形式歧視公約施行法》。依據 CEDAW 第二十三條一般性建議，政府應採取措施保障女性參與公眾和政治事務的非政府組織和協會。惟我國體育界長期由男性主導，特定體育團體成員中性別比例嚴重失衡。為落實CEDAW，確保特定體育團體決策機制中多元性別觀點之納入，健全我國體育發展，爰擬具「國民體育法第三十九條條文修正草案」。是否有當？敬請公決。 
5719,6,民法第一千零三十條之一及第一千零四十一條條文修正草案,2022/12/30,2022/12/30,交付審查,0,0,0,0,范雲,,,,,,,,,,,,,,,,,,,,,張廖萬堅,林宜瑾,伍麗華,蘇震清,陳秀寳,邱志偉,陳亭妃,余天,吳玉琴,羅美玲,王美惠,吳思瑤,賴惠員,吳琪銘,鍾佳濱,王定宇,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,民法第一千零三十條之一及第一千零四十一條條文修正草案,本院委員范雲等 17 人，有鑑於現行民法親屬編有關婚後財產分配之規定，軍公教退休金自 106 年後陸續修正納入離婚財產請求分配範圍以來，民法及其他職業類別退休金法律規定尚未配合修法，導致離婚配偶之職業年金非屬軍公教退休金者，則未能互惠享有請求分配權利。為落實聯合國消除對婦女一切形式歧視公約，保障離婚配偶之經濟權利，肯定保障婚姻中經濟弱勢一方對婚姻及家務勞動之貢獻價值應將我國年金體系中第二柱九種職業年金之期待權或請求權，納入離婚剩餘財產請求分配範圍，使婚姻關係消滅時，一方得請求分配他方依法令享有之職業年金期待權或請求權，得充足其老年經濟安全保障，爰擬具「民法第一千零三十條之一及第一千零四十一條條文修正草案」。是否有當？敬請公決。 
5728,6,優生保健法修正草案,2022/12/30,2022/12/30,交付審查,0,0,0,1,王婉諭,邱顯智,陳椒華,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,優生保健法修正草案,本院時代力量黨團，有鑑於憲法增修條文所定「國家應維護婦女之人格尊嚴，保障婦女之人身安全，消除性別歧視，促進兩性地位之實質平等」之意旨，以及落實「消除對婦女一切形式歧視公約」與司法改革國是會議之決議，爰刪除實施人工流產或結紮手術需經配偶同意之規定，使我國法律對於孕婦之基本人權不低於對配偶或胎兒之保護，改正性別人權之不平等，並為禁止所有基於身心障礙之歧視，以符身心障礙者權利公約之精神，擬具「優生保健法修正草案」，並將名稱修正為「生育保健法」。是否有當？敬請公決。 
5932,7,國民體育法第三十條及第三十三條條文修正草案,2023/5/26,2023/5/26,交付審查,0,0,0,0,莊瑞雄,林宜瑾,陳培瑜,伍麗華,,,,,,,,,,,,,,,,,,蔡易餘,吳玉琴,羅致政,黃國書,張其祿,陳椒華,賴品妤,陳歐珀,賴香伶,陳靜敏,吳思瑤,羅美玲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,國民體育法第三十條及第三十三條條文修正草案,本院委員莊瑞雄、林宜瑾、陳培瑜、伍麗華 Saidhai Tahovecahe等 16 人，鑒於我國已於 2007 年簽署「消除對婦女一切形式歧視公約」（CEDAW），保障婦女權益、提升性別平等已為政府重要推動目標。依據公約第二十三條一般性建議，政府應採取保障女性參與公眾和政治事務的非政府組織和協會。惟我國現行「國民體育法」並無保障女性參與特定體育團相關規定，甚有性別比例嚴重失衡之況。然考量應符合國際奧林匹克委員會（IOC）所訂定之協會運作自主權及會務現實運作，為促進台灣性別平權更加落實，健全我國體育發展，保障性別參與運動及特定體育團體會務運作之基本權利，爰擬具「國民體育法第三十條及第三十三條條文修正草案」。是否有當？敬請公決。 
6019,7,學校衛生法第六條條文修正草案,2023/5/26,2023/5/26,交付審查,0,0,0,0,莊瑞雄,趙天麟,王美惠,,,,,,,,,,,,,,,,,,,蔡培慧,吳玉琴,羅致政,林岱樺,蔡易餘,陳歐珀,陳靜敏,賴品妤,許智傑,吳琪銘,羅美玲,湯蕙禎,吳思瑤,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,學校衛生法第六條條文修正草案,本院委員莊瑞雄、趙天麟、王美惠等 16 人，鑒於聯合國消除對婦女一切形式歧視公約（CEDAW）第十二條「締約各國應採取一切適當措施以消除在保健方面對婦女的歧視」，多國致力於研議減緩及消弭婦女因經濟困頓所產生之月經貧窮，並落實性別平等與健康公平之公共衛生政策。又因我國教育部將於各級學校提供免費生理用品，爰擬具「學校衛生法第六條」條文修正草案，俾課予各級主管機關備置生理用品之法源依據。是否有當？敬請公決。 
6029,7,中華民國刑法部分條文修正草案,2023/5/26,2023/5/26,交付審查,0,0,0,0,陳培瑜,伍麗華,林宜瑾,范雲,,,,,,,,,,,,,,,,,,林岱樺,陳秀寳,鍾佳濱,陳靜敏,賴品妤,吳思瑤,沈發惠,王美惠,李昆澤,林楚茵,張廖萬堅,蘇巧慧,羅美玲,郭國文,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,中華民國刑法部分條文修正草案,本院委員陳培瑜、伍麗華 Saidhai Tahovecahe、林宜瑾、范雲等 18 人，因現行中華民國刑法有關妨害性自主與妨害風化等有關條文，多以「男女」作為保護之客體，且中華民國刑法第二百九十八條略誘婦女結婚罪僅將保護客體限為「婦女」，忽略男性成為受害者的可能性，有失公允。為使刑法用詞統一，並消彌性別用詞差異，使刑法保障範圍更加全面，爰提出「中華民國刑法部分條文修正草案」。是否有當？敬請公決。 
6165,7,國民體育法第三十九條條文修正草案,2023/4/14,2023/4/14,交付審查,0,0,0,0,萬美玲,,,,,,,,,,,,,,,,,,,,,翁重鈞,賴士葆,游毓蘭,鄭麗文,林為洲,羅明才,鄭天財,孔文吉,林德福,李德維,鄭正鈐,楊瓊瓔,陳玉珍,馬文君,洪孟楷,廖婉汝,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,國民體育法第三十九條條文修正草案,本院委員萬美玲等 17 人，鑒於聯合國大會於民國 68 年通過「消除對婦女一切形式歧視公約」，民國 70 年正式生效，其內容闡明締約國應採取立法及一切適當措施，消除對婦女之歧視，確保男女在各方面享有平等權利。我國亦於民國 100 年三讀通過「消除對婦女一切形式歧視公約施行法」，並於101年開始施行，然現行「國民體育法」中卻未訂有保障女性參與特定體育團體理事會之相關規定，顯不符「消除對婦女一切形式歧視公約施行法」之規定，為落實「消除對婦女一切形式歧視公約施行法」，確保女性能平等地參與各特定體育團體，爰擬具「國民體育法第三十九條條文修正草案」，於第四項增訂單一性別不得少於三分之一。是否有當？敬請公決。
6576,7,國籍法部分條文修正草案,2023/5/26,2023/5/26,交付審查,0,0,0,0,賴品妤,黃世杰,林楚茵,,,,,,,,,,,,,,,,,,,許智傑,林宜瑾,吳思瑤,莊競程,張宏陸,王美惠,伍麗華,江永昌,莊瑞雄,范雲,黃秀芳,陳秀寳,陳培瑜,沈發惠,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,國籍法部分條文修正草案,本院委員賴品妤、黃世杰、林楚茵等 17 人，為落實「聯合國兒童權利公約」及「消除對婦女一切形式歧視公約」之精神，臺灣應保障境內無國籍兒童最佳利益及取得國籍之權利，並應保障境遇特殊之弱勢移民，避免產生無國籍人士，以建構移民友善環境；另者，為加強延攬外國專業人才、提升台灣國際能見度，爰擬具「國籍法部分條文修正草案」。是否有當？敬請公決。 
6579,7,學校衛生法第六條條文修正草案,2023/5/26,2023/5/26,交付審查,0,0,0,0,賴品妤,莊競程,林楚茵,莊瑞雄,吳思瑤,劉世芳,林宜瑾,,,,,,,,,,,,,,,張宏陸,王美惠,許智傑,黃世杰,江永昌,伍麗華,范雲,陳秀寳,陳培瑜,黃秀芳,洪申翰,吳玉琴,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,學校衛生法第六條條文修正草案,本院委員賴品妤、莊競程、林楚茵、莊瑞雄、吳思瑤、劉世芳、林宜瑾等 19 人，有鑑於「月經貧窮」為性別平等重要課題。又以，為消弭女性因經濟困頓無力支付生理用品費用、可能衍生身體健康及生命安全問題，故研議推動立法院、民間團體促成之「教育部將在各級學校提供免費生理用品措施」擁有法源依據並常態化，同時加強月經知識宣導以去除污名化，爰參酌「聯合國消除對婦女一切形式歧視公約CEDAW」精神，爰擬具「學校衛生法第六條條文修正草案」，以落實女性保障、實踐性平友善環境、守護基本人權。是否有當？敬請公決。 
6608,7,國民體育法第三十條及第三十三條條文修正草案,2023/5/26,2023/5/26,交付審查,0,0,0,0,萬美玲,,,,,,,,,,,,,,,,,,,,,楊瓊瓔,費鴻泰,賴士葆,曾銘宗,洪孟楷,鄭麗文,林思銘,鄭天財,林德福,廖婉汝,羅明才,吳怡玎,陳雪生,翁重鈞,溫玉霞,徐志榮,馬文君,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,國民體育法第三十條及第三十三條條文修正草案,本院委員萬美玲等 18 人，鑒於我國已於 100 年三讀通過「消除對婦女一切形式歧視公約」，該公約規定，應在男女平等的基礎上保證，積極參與運動和體育的機會相同，然現行「國民教育法」卻無保障女性參與特定體育團體相關規定，顯不符公約之規定；另於「消除對婦女一切形式歧視公約」第 4 次國家報告結論性意見和建議亦指出，當前體育運動仍存在性別歧視，且改善進度緩慢，前述言論皆顯示我國當前推動女性平等參與體育運動相關政策仍須加強改善，爰擬具「國民體育法第三十條及第三十三條條文修正草案」，明定特定體育團體應加強推動業務，增加促進性別平等參與運動及會務運作，並納入考核項目之一。是否有當？敬請公決。 
6736,8,民法第一千零三十條之一及第一千零四十一條條文修正草案,2023/9/22,2023/9/22,交付審查,0,0,0,1,王婉諭,邱顯智,陳椒華,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,民法第一千零三十條之一及第一千零四十一條條文修正草案,本院時代力量黨團，為貫徹《消除對婦女一切形式歧視公約》（CEDAW）之精神，公正評價配偶雙方對婚姻生活之經濟上貢獻，並強化保障處經濟上不利處境之離婚配偶之經濟安全，促進性別平等，爰擬具「民法第一千零三十條之一及第一千零四十一條條文修正草案」及「民法親屬編施行法增訂第六條之四條文草案」。是否有當？敬請公決。 
6737,8,民法親屬編施行法增訂第六條之四條文草案,2023/9/22,2023/9/22,交付審查,0,0,0,1,王婉諭,邱顯智,陳椒華,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,民法親屬編施行法增訂第六條之四條文草案,本院時代力量黨團，為貫徹《消除對婦女一切形式歧視公約》（CEDAW）之精神，公正評價配偶雙方對婚姻生活之經濟上貢獻，並強化保障處經濟上不利處境之離婚配偶之經濟安全，促進性別平等，爰擬具「民法第一千零三十條之一及第一千零四十一條條文修正草案」及「民法親屬編施行法增訂第六條之四條文草案」。是否有當？敬請公決。 
6805,8,人工生殖法部分條文修正草案,2023/10/3,2023/12/4,委員會審查,0,0,0,1,曾銘宗,謝衣鳯,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,人工生殖法部分條文修正草案,本院國民黨黨團，鑑於有些台灣婦女因無子宮、因子宮與免疫疾病、或懷孕或分娩將嚴重危害其生命安全，所以無法自然懷孕與生育。期盼能透過代理孕母的方式，實現生兒育女的願望，而為更好保護所有的參與者，包括代理孕母、採取人工生殖之夫妻以及未來的孩子的權益，若立法為代理孕母的整個流程提供清晰的法律指引，把相關的責任義務明確規範，將可以降低爭議。同時我國育齡婦女總生育率長期低落，已淪為世界各國之末。因此，為無法透過自己子宮而生育者燃起一絲希望，並部分解決少子化問題，爰擬具「人工生殖法部分條文修正草案」。是否有當？敬請公決。 
6954,8,民法部分條文修正草案,2023/10/27,2023/10/27,交付審查,0,0,0,0,陳素月,,,,,,,,,,,,,,,,,,,,,蔡易餘,邱志偉,林宜瑾,林岱樺,鍾佳濱,邱議瑩,蘇巧慧,林靜儀,羅美玲,陳靜敏,許智傑,陳秀寳,吳琪銘,張廖萬堅,黃秀芳,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,民法部分條文修正草案,本院委員陳素月等 16 人，鑑於民法親屬編有關贍養費之規定，未能周全保障離婚配偶的權益，因此通盤檢討贍養費制度，並刪除現行請求贍養費限於「無過失」及「裁判離婚」條件，以符合消除對婦女一切形式歧視公約（CEDAW）第二十九號一般性建議之意旨，爰擬具「民法部分條文修正草案」。是否有當？敬請公決。 
6993,8,性別平等工作法第十五條條文修正草案,2023/12/15,2023/12/15,交付審查,0,0,0,0,黃秀芳,許智傑,吳思瑤,范雲,,,,,,,,,,,,,,,,,,洪申翰,黃國書,蔡易餘,鍾佳濱,郭國文,陳歐珀,蔡培慧,蘇巧慧,邱泰源,吳琪銘,張廖萬堅,陳秀寳,陳靜敏,楊曜,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,性別平等工作法第十五條條文修正草案,本院委員黃秀芳、許智傑、吳思瑤、范雲等 18 人，有鑑於我國已長年為全球生育率最低之國家，查我國現行並無提供任何產前教育之補助及假別，使孕產夫妻僅能使用現有之產檢及陪產檢假，然而，國內外研究皆指出充足且有品質的孕產教育有助於使孕產婦及其伴侶充分認知懷孕、生產及產後的生心理變化，亦能減低婦女對生產的恐懼，爰擬具「性別平等工作法第十五條條文修正草案」。是否有當？敬請公決。 
7023,8,學校衛生法第六條條文修正草案,2023/11/10,2023/11/10,交付審查,0,0,0,0,黃國書,林宜瑾,,,,,,,,,,,,,,,,,,,,蔡培慧,李昆澤,陳培瑜,張廖萬堅,江永昌,郭國文,陳明文,邱議瑩,陳秀寳,王美惠,劉櫂豪,鄭正鈐,何欣純,吳思瑤,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,學校衛生法第六條條文修正草案,本院委員黃國書、林宜瑾等 16 人，鑒於聯合國消除對婦女一切形式歧視公約（CEDAW）之精神，為落實性別平等與健康公平，應推動減緩及消弭婦女因經濟困頓所產生月經貧窮之措施，爰擬具「學校衛生法第六條條文修正草案」，訂定各級主管機關協助學校備置生理用品之法源依據，並針對不利處境之學生以多元形式提供協助。是否有當？敬請公決。 
7178,8,國民法官法第三條條文修正草案,2023/12/8,2023/12/8,交付審查,0,0,0,0,范雲,羅美玲,,,,,,,,,,,,,,,,,,,,何欣純,陳素月,吳思瑤,湯蕙禎,陳靜敏,林俊憲,劉建國,陳歐珀,莊瑞雄,林淑芬,賴品妤,林靜儀,李昆澤,黃世杰,蔡易餘,陳培瑜,陳秀寳,張廖萬堅,林昶佐,陳亭妃,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,國民法官法第三條條文修正草案,本院委員范雲、羅美玲等 22 人，有鑑於國民法官法上路後，首例審判即為一位長期遭受家暴的婦女，因無法再忍受而殺害自己先生，宛如三十年前鄧如雯案再現。然而此案最後遭判決七年二個月有期徒刑，遠遠高於鄧如雯案、趙岩冰案的有期徒刑三年。為強化國民法官參審之公正性、多元觀點，避免不同性別生命經驗所產生之偏誤，爰擬具「國民法官法第三條條文修正草案」。是否有當？敬請公決。 
7227,8,性別平等工作法第十五條條文修正草案,2023/12/15,2023/12/15,交付審查,0,0,0,0,林文瑞,,,,,,,,,,,,,,,,,,,,,楊瓊瓔,吳怡玎,陳以信,吳斯懷,陳玉珍,游毓蘭,費鴻泰,徐志榮,賴香伶,江啟臣,鄭天財,林思銘,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,性別平等工作法第十五條條文修正草案,本院委員林文瑞等 16 人，有鑑於現行公務人員請假規則第三條，公務員分娩前後之產假以天數計算，勞工產假則以週數計算且未扣除週休二日，致公務員產假天數較勞工為多，同為女性受雇者，卻有產假天數不平等之現象。為鼓勵女性生產、弭平不平等現象，實有修法之必要。爰擬具「性別平等工作法第十五條條文修正草案」，將產假延長 2 週，由現行8星期改為10星期，以友善婦女生育環境，鼓勵婦女生產。是否有當？敬請公決。 
