ID,會期,法案,提案時間,結果時間,法案結果,三讀,三讀＋二讀＋委員會審竣,三讀＋二讀＋委員會審查,黨團提案,提案人1,提案人2,提案人3,提案人4,提案人5,提案人6,提案人7,提案人8,提案人9,提案人10,提案人11,提案人12,提案人13,提案人14,提案人15,提案人16,提案人17,提案人18,提案人19,提案人20,提案人21,提案人22,提案人23,提案人24,提案人25,提案人26,提案人27,提案人28,提案人29,提案人30,提案人31,提案人32,提案人33,連署人1,連署人2,連署人3,連署人4,連署人5,連署人6,連署人7,連署人8,連署人9,連署人10,連署人11,連署人12,連署人13,連署人14,連署人15,連署人16,連署人17,連署人18,連署人19,連署人20,連署人21,連署人22,連署人23,連署人24,連署人25,連署人26,連署人27,連署人28,連署人29,連署人30,連署人31,連署人32,連署人33,連署人34,連署人35,連署人36,連署人37,連署人38,連署人39,連署人40,連署人41,連署人42,連署人43,連署人44,連署人45,連署人46,連署人47,連署人48,連署人49,連署人50,連署人51,連署人52,連署人53,連署人54,連署人55,連署人56,連署人57,連署人58,連署人59,連署人60,連署人61,連署人62,關鍵字,關係文書
1344,4,勞工保險條例第十二條條文修正草案,2006/12/22,2007/12/21,二讀,0,1,1,0,盧秀燕,楊麗環,楊瓊瓔,何智輝,廖婉汝,林正峰,沈智慧,侯彩鳳,蔡錦隆,,,,,,,,,,,,,,,,,,,,,,,,,吳敦義,白添枝,曹爾忠,劉文雄,林滄敏,謝國樑,李慶安,洪秀柱,郭素春,彭添富,李永萍,林正二,林耘生,費鴻泰,蘇起,趙良燕,朱鳳芝,孔文吉,黃昭順,吳成典,林建榮,帥化民,羅明才,陳秀卿,陳根德,王昱婷,呂學樟,孫大千,陳志彬,蔡家福,葉芳雄,吳清池,謝文政,林鴻池,丁守中,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"本院委員盧秀燕、楊麗環、楊瓊櫻、何智輝、廖婉汝、林正 峰、沈智慧、侯彩鳳、蔡錦隆等44人,有鑒於公營事業移轉 民營後員工改為加入勞工保險,但目前「勞工保險條例」並 未隨著民營化而修改,使其公保年資得以併計,致使員工離 退時無法支領老年給付。 提出「勞工保險條例第十二條條 文修正草案」,是否有當,敬請公決。"
1345,4,房屋稅條例第十五條條文修正草案,2006/12/22,2007/3/2,三讀,1,1,1,0,蔡其昌,盧天麟,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,侯彩鳳,林國慶,蔡啟芳,鄭運鵬,李鴻鈞,黃偉哲,陳憲中,王世堅,莊和子,賴士葆,陳銀河,吳明敏,林惠官,陳明真,劉文雄,黃義交,林鴻池,顏文章,李昆澤,蕭美琴,賴清德,郭俊銘,洪奇昌,田秋堇,邱創進,鄭國忠,黃淑英,彭紹瑾,林淑芬,王拓,沈發惠,王世勛,林樹山,魏明谷,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"本院委員蔡其昌、盧天麟、林國慶、侯彩鳳等 36人,本於工 會為保障勞工權益,改善勞工生活,集結勞工自組工會,期 望發揮群體力量,爭取勞工權利。根據工會法第六條,工會 的組成皆由工人所組成,而工會辦公處所多數由其成員出借 使用,為鼓勵工會,對於各職業工會自有供辦公使用之房屋 ,應免徵房屋稅。特修正「房屋稅條例第十五條第一項第五 款」條文法律修正草案,是否有當?請公決。"
1378,4,勞工退休金條例第八條條文修正草案,2007/1/5,2007/12/21,二讀,0,1,1,0,盧天麟,蔡其昌,李昆澤,林國慶,陳憲中,侯彩鳳,,,,,,,,,,,,,,,,,,,,,,,,,,,,湯火聖,吳秉叡,蕭美琴,陳明真,張花冠,吳明敏,陳銀河,廖本煙,王幸男,陳朝龍,莊和子,許德祥,鄭朝明,謝明源,陳秀惠,蔡同榮,管碧玲,陳瑩,謝欣霓,郭正亮,王淑慧,郭榮宗,藍美津,葉宜津,鄭運鵬,林進興,顏文章,徐國勇,張慶惠,薛凌,黃劍輝,高建智,尤清,黃昭輝,陳重信,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"本院委員盧天麟、蔡其昌、李昆澤、林國慶、陳憲中、侯彩 鳳等50人,有鑑於公營事業之公務員兼具勞工身分者與純勞 工之間,在適用「勞工退休金條例」部分,產生公營事業內 部退休權益不平衡之現象,擬提案修正「勞工退休金條例第 八條條文修正草案」,明訂賦予公營事業之公務員兼具勞工 身分者選擇「勞工退休金條例」之退休金制度權利,是否有 當?敬請公決。"
1392,4,勞動基準法第十一條及第二十條條文修正草案,2007/1/12,2007/1/12,交付審查,0,0,0,0,盧天麟,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,吳明敏,李明憲,王淑慧,陳明真,王世堅,林重謨,陳銀河,何敏豪,莊碩漢,陳秀惠,邱創進,郭俊銘,李昆澤,蔡其昌,田秋堇,彭紹瑾,魏明谷,蕭美琴,洪奇昌,鄭國忠,林岱樺,沈發惠,顏文章,王拓,林淑芬,王世勛,賴清德,林樹山,張麗善,陳景峻,楊仁福,侯彩鳳,徐少萍,沈智慧,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"本院委員盧天麟等 35人,有鑑於當前企業併購風潮日漸盛行 ,影響被併購企業之勞工權益甚鉅,而當前企業併購相關法 令給予企業之資本流動極大彈性與空間,但反觀對企業併購 下勞工權益之法律保障,尚且不足。另現行勞動基準法有關 終止勞動契約事由不甚完善,因此為減少勞資爭議,維護勞 工權益,補足現行法令之不足與缺失,爱擬具「勞動基準法 部分條文修正草案」,是否有當?敬請公決。"
1429,5,就業服務法第五條條文修正草案,2007/3/9,2007/3/9,交付審查,0,0,0,0,藍美津,沈智慧,潘孟安,張麗善,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,江義雄,盧秀燕,王幸男,羅明才,徐少萍,楊宗哲,費鴻泰,孫大千,陳秀惠,黃宗源,張慶惠,劉盛良,王昱婷,吳成典,鄭運鵬,許榮淑,陳杰,陳明真,陳銀河,林正二,丁守中,吳清池,謝欣霓,蔡同榮,陳啟昱,曹來旺,朱鳳芝,鄭朝明,王淑慧,莊碩漢,楊仁福,湯火聖,杜文卿,林耘生,廖本煙,黃義交,謝明源,,,,,,,,,,,,,,,,,,,,,,,,,,,"本院委員藍美津、沈智慧、潘孟安、張麗善等 41人,有鑒於 現行就業服務法第五條規定「為保障國民就業機會平等,雇 主對求職人或所僱用員工,不得以種族、階級、語言、思想 、宗教、黨派、籍貫、性別、婚姻、容貌、五官、身心障礙 或以往工會會員身分為由,予以歧視。」,亦於同法第六十 五條定有罰則。雖然法有明文規定禁止僱用歧視,但勞工在 職場上,仍會面對各種歧視待遇,而卻未定有受歧視勞工應 循之申訴方式與受理機關,使得法律未能落實,對勞工權益 缺乏實質之保障。爱此,特提出「就業服務法第五條」條文 修正草案,新增「出生地」、「年齡」之反歧視規定,對於 勞工可能遭受歧視之範圍予以具體明確規定,並增加勞工申 訴制度及受理機關之條文,以落實政府實施反歧視之禁令。 是否有當,敬請公決。"
1455,5,自由貿易港區設置管理條例第十二條條文修正草案,2007/3/23,2007/7/19,二讀,0,1,1,0,王塗發,陳憲中,潘孟安,蔡其昌,廖本煙,,,,,,,,,,,,,,,,,,,,,,,,,,,,,陳啟昱,朱鳳芝,吳秉叡,陳景峻,林志嘉,湯火聖,黃偉哲,蔡同榮,劉寬平,黃宗源,管碧玲,彭紹瑾,盧博基,吳富貴,李明憲,尤清,鄭朝明,吳明敏,黃淑英,田秋堇,趙永清,莊碩漢,鄭國忠,林重謨,林淑芬,謝明源,徐國勇,顏文章,黃劍輝,侯水盛,王榮璋,盧天麟,陳明真,鄭運鵬,邱創進,林育生,高建智,莊和子,王淑慧,張花冠,郭正亮,謝欣霓,張慶惠,張俊雄,陳重信,許榮淑,吳志揚,黃昭輝,郭林勇,唐碧娥,藍美津,陳銀河,徐中雄,尹伶瑛,林樹山,魏明谷,吳松柏,蔡啟芳,許舒博,王幸男,江昭儀,郭俊銘,高志鵬,"本院委員王塗發、陳憲中、潘孟安、蔡其昌、廖本煙等 71人 ,鑑於自由貿易港區自設立以來,各港區招商結果不盡理想 ,其原因之一為現行規定原住民勞工佔總勞工人數需達百分 之五以上,影響廠商進駐港區的意願甚巨。為增加廠商對自 由貿易港區之投資,促進我國經濟發展, 擬具「自由貿易 港區設置管理條例第十二條條文修正草案」,是否有當,敬 請公決。"
1479,5,就業服務法第五十八條條文修正草案,2007/3/30,2007/3/30,交付審查,0,0,0,0,丁守中,楊瓊瓔,沈智慧,張麗善,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,藍美津,盧秀燕,柯淑敏,林滄敏,江義雄,林正二,林炳坤,徐少萍,孫大千,蔡錦隆,林郁方,羅明才,帥化民,陳志彬,郭素春,趙良燕,費鴻泰,何智輝,林益世,尹伶瑛,吳成典,謝文政,蔡豪,劉盛良,李嘉進,陳銀河,蘇起,吳松柏,朱鳳芝,彭添富,杜文卿,劉銓忠,林耘生,吳清池,李慶安,廖婉汝,黃義交,,,,,,,,,,,,,,,,,,,,,,,,,,,"本院委員丁守中、楊瓊櫻、沈智慧、張麗善等 42人,鑑於現 行就業服務法僅允許雇主在受聘僱外國人於聘僱許可有效期 間內因不可歸責於雇主之原因離境或死亡時始得向中央主管 機關申請遞補一事,認為該規定不應一體適用於所有聘用外 籍勞工之雇主。為保障被照顧者權益、減輕家屬(雇主)負 擔,爱擬具「就業服務法」第五十八條條文修正草案,對聘 僱外國人從事家庭看護工作之雇主增加「受聘僱外國人行蹤 不明」為得申請遞補之情事。是否有當?敬請公決。"
1490,5,勞工保險條例部分條文修正草案,2007/4/10,2007/12/21,二讀,0,1,1,0,王榮璋,黃淑英,賴清德,李昆澤,廖本煙,江義雄,林淑芬,蔡其昌,潘孟安,王世堅,田秋堇,蕭美琴,管碧玲,陳瑩,王昱婷,余政道,蔡錦隆,陳啟昱,,,,,,,,,,,,,,,,王淑慧,陳重信,莊和子,鄭運鵬,侯彩鳳,吳英毅,郭正亮,鍾紹和,沈發惠,徐少萍,尹伶瑛,劉盛良,陳銀河,朱鳳芝,何智輝,張麗善,黃宗源,杜文卿,湯火聖,葉芳雄,盧秀燕,孫大千,鄭朝明,趙良燕,魏明谷,費鴻泰,郭榮宗,黃適卓,楊瓊瓔,林正二,林炳坤,陳朝龍,陳志彬,陳明真,陳景峻,林滄敏,曹來旺,馮定國,顏文章,邱創進,洪奇昌,彭紹瑾,郭俊銘,林樹山,王拓,王世勛,鄭國忠,,,,,,,,,,,,,,,,,"本院委員王榮璋、黃淑英、賴清德、李昆澤、廖本煙、江義 雄、林淑芬、蔡其昌、潘孟安、王世堅、田秋董、蕭美琴、 管碧玲、陳瑩、王昱婷、余政道、蔡錦隆、陳啟昱等65人, 有鑑於我國勞工保險條例規定,目前勞保給付項目主要有老 年給付、職災給付、以及死亡與殘廢給付等,而前述各種給 付均係採一次式確定給付,易因通貨膨脹而貶值,導致社會 保險功能未能發揮,故擬將現行之一次式確定給付改為按月 領取之年金給付,惟賦與勞工選擇權,原被保險人符合一定 條件時,得就一次給付及年金給付擇一適用、另被保險人若 不符按月領取之年金給付則仍賦予請領一次給付之權利,並 以勞工保險做為我國經濟安全保障體系之主幹,擴大勞工配 偶及其他未參加任何社會保險之民眾加保。爱擬具「勞工保 險條例修正草案」,是否有當?請公決。"
1502,5,就業保險法第十條條文修正草案,2007/4/13,2007/12/17,委員會審查,0,0,1,0,黃適卓,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,曾燦燈,郭林勇,賴幸媛,羅志明,林志嘉,王昱婷,廖本煙,盧天麟,劉寬平,林益世,沈發惠,尹伶瑛,謝明源,鄭朝明,王塗發,林樹山,張慶惠,曹來旺,許榮淑,陳明真,陳銀河,陳朝龍,彭添富,蔡其昌,魏明谷,陳景峻,郭玟成,侯彩鳳,趙良燕,朱鳳芝,吳明敏,黃宗源,彭紹瑾,江昭儀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"本院委員黃適卓等 35人,鑒於解決失業勞工子女教育就學問 題,勞委會自91年起逐年以公務預算編列經費,提供非自願 離職勞工子女就學補助,協助失業家庭暫時無法負擔學費問 題,勞委會日前公布的施政計畫中也包括了失業勞工子女就 學補助項目,顯見這項補助已經形成政策,唯缺乏法源依據 ,經費來源不穩定,實有必要賦予明確法源以及預算財源依 據,落實政府政策美意。爱提案修正「就業保險法」第十條 ,增列「失業之被保險人其子女就學補助」,將其納入保險 給付體系,是否有當,敬請公決。"
1509,5,工會法修正草案,2007/4/13,2007/12/21,二讀,0,1,1,1,徐少萍,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"本院國民黨黨團,為改善勞工勞動條件,增進其社會及經濟 地位,並加強勞工團結權、強化工會功能,爱擬具「工會法 修正草案」案。是否有當,敬請公決。"
1533,5,勞動基準法第二十一條條文修正草案,2007/4/27,2007/4/27,交付審查,0,0,0,0,黃宗源,廖本煙,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,潘孟安,黃志雄,劉盛良,侯水盛,紀國棟,吳七成,羅明才,鄭國忠,莊和子,陳憲中,鍾紹和,郭正亮,林正二,王世堅,彭添富,陳朝龍,趙良燕,郭榮宗,吳明敏,曹來旺,薛凌,張麗善,尹伶瑛,徐少萍,柯淑敏,李鎮楠,郭玟成,邱鏡淳,李復興,陳銀河,許榮淑,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"本院委員黃宗源、廖本煙等 33人,有鑒我國產業競爭能力大 幅下滑,係因勞動基準法第二十一條規定,我國業者聘用外 籍勞工其薪資適用基本工資之規範,造成我國業者需投入較 高於外國業者更多之勞動成本,使得我國產品競爭力無法與 外國相庭抗衡,嚴重影響我國整體經濟,爱此,特擬具「勞 動基準法第二十一條修正條文草案」,增定勞動基準法第二 十一條第一項後段,外籍勞工無基本工資之適用,以增加我 國產業競爭力。是否有當,請公決案。"
1545,5,勞工保險條例第九條之一條文修正草案,2007/5/11,2007/12/21,復議,0,0,0,0,盧秀燕,朱鳳芝,楊瓊瓔,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,吳敦義,蔡錦隆,廖婉汝,紀國棟,蔡正元,尹伶瑛,林正二,藍美津,周守訓,林益世,馮定國,黃志雄,吳清池,廖本煙,雷倩,林建榮,楊仁福,王昱婷,呂學樟,黃昭順,李復興,陳銀河,林德福,郭素春,吳松柏,謝文政,柯淑敏,陳志彬,陳朝容,伍錦霖,邱鏡淳,蔡家福,林滄敏,李慶安,蘇起,鄭運鵬,孫大千,趙良燕,徐少萍,羅明才,顏清標,,,,,,,,,,,,,,,,,,,,,,,"本院委員盧秀燕、朱鳳芝、楊瓊環等 44人,針對目前中年失 業率逐年升高,中年人想要再度就業的機會是相當困難。也 就是說,中年人想要再參加勞工保險,達到請領老年幾付的 標準,幾乎是不可能的事。因此,對於這些無法達到請領老 年給付標準的失業者,應讓其可以請領所繳交的勞工保險之 保費總額,一方面可讓其生活免於立即遭受斷米之炊,另一 方面亦可減少社會問題。爱提出「勞工保險條例第九條之一 條文修正草案」。是否有當,敬請公決。"
1571,5,所得稅法第十七條條文修正草案,2007/5/25,2007/5/25,退回程序委員會,0,0,0,0,賴士葆,吳育昇,朱鳳芝,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,蔡豪,馮定國,張麗善,羅世雄,曾永權,郭素春,帥化民,章仁香,孔文吉,陳秀卿,曾華德,黃健庭,呂學樟,白添枝,何智輝,黃志雄,劉盛良,謝文政,張碩文,林郁方,吳光訓,鍾紹和,林炳坤,楊仁福,張慶忠,吳敦義,廖婉汝,江連福,李紀珠,楊瓊瓔,費鴻泰,江義雄,李復甸,林鴻池,黃德福,蔡錦隆,高金素梅,陳杰,廖國棟,伍錦霖,蔡家福,張昌財,盧秀燕,孫大千,朱俊曉,柯俊雄,潘維剛,陳志彬,李慶華,李慶安,吳松柏,劉銓忠,顏清標,李顯榮,吳志揚,侯彩鳳,蔡正元,李嘉進,周守訓,曹壽民,楊麗環,邱鏡淳,葉芳雄,"本院委員賴士葆、吳育昇、朱鳳芝等 66人,基於需要長期照 顧服務之失能人口數逐年違增,2007 年達24萬人,若再加計 持續增長的老年人口數,2020 年需長期安養照顧人數將會超 過40萬人,依據現行所得稅法第十七條第一項有關醫藥及生 育費列舉扣除之規定,係以納稅義務人及其配偶或受扶養親 屬之醫藥費及生育費,以付與公立醫院、公務人員保險特約 醫院、勞工保險特約醫療院、所,或經財政部認定其會計紀 錄完備正確之醫院者為限,故對於非醫療與非護理性之機構 式與非機構式之養護照顧服務,以及與健保無特約關係者, 抑或是居家看護之醫材耗費與看護勞務薪資支出,均不得列 為扣抵項目,對於長期照護失能者之一般家庭而言,無疑是 鉅額負擔。雖然政府推動居家服務已逾5年,迄今已服務人 數僅2.3萬餘人,仍有超過20萬人無法受惠。是以,依據現 行所得稅法第十七條第一項有關列舉扣除之相關規定,不僅 有違政府大力推動大溫暖政策之終極目標,對於節省全民健 保給付支出,而長期負擔失能者照護與服務費用之照顧家庭 ,亦有租稅懲罰之不公,實有修正之必要性。有鑑於此,爱 擬具本修正草案,於所得稅法第十七條第一項,增列照護服 務費為綜所稅列舉扣除額項目之一,係納稅義務人及與其合 併報繳之配偶暨受其扶養親屬為直轄市、縣(市)政府認定 其為失能者之照護服務費,以付與公立或私立養護機構、從 事居家照護工作者為適用對象,並基以滿足中低收入戶照顧 為優先之精神,依據基本工資及其未來可能調幅為估算基準,明定每人每年扣除數額以不超過204,000元為限,預計受惠
人數超過30萬人,期以落實居家照護與服務之政策美意,並
符租稅公平之法理。是否有當?敬請公決。"
1581,5,工會法部分條文修正草案,2007/5/25,2007/5/25,交付審查,0,0,0,0,雷倩,賴士葆,張顯耀,朱俊曉,梅長錡,林郁方,,,,,,,,,,,,,,,,,,,,,,,,,,,,潘維剛,謝文政,顏清標,盧天麟,陳明真,費鴻泰,洪秀柱,吳成典,吳松柏,曾永權,李慶安,伍錦霖,林建榮,徐少萍,朱鳳芝,黃德福,林鴻池,劉盛良,高金素梅,吳志揚,黃義交,蘇起,李鴻鈞,吳英毅,陳銀河,帥化民,曹壽民,曾華德,柯俊雄,楊仁福,李全教,孫大千,吳育昇,江義雄,章仁香,紀國棟,林正二,楊瓊瓔,陳秀卿,陳志彬,黃昭順,郭素春,邱鏡淳,林德福,孔文吉,高思博,林滄敏,江連福,蔡錦隆,,,,,,,,,,,,,,,"本院委員雷倩、賴士葆、張顯耀、朱俊曉、梅長鍋、林郁方 等55人,有鑑於勞動基準法對於受僱勞工之年齡已有規定與 限制,是屬已有法律體系規範而無須重為規定之事項;並考 量加入工會之行為於法律定性上係為權利與義務之雙重性質 之特殊性,應在法律上立法明文規定;且因應各種情勢與實 際需要,「理事會」得視其情形授權「理事長」對外代表工 會等社會變遷現實因素等情勢,殊應為相對應立法修正之配 合調整。為此,特提出「工會法」第六條、第十二條、第十 四條、第三十五條修正案,是否有當,敬請公決。"
1636,5,勞工保險條例第十二條條文修正草案,2007/6/15,2007/12/21,復議,0,0,0,1,鍾紹和,黃義交,傅崐萁,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"本院親民黨黨團,鑑於公營事業移轉民營原參加公務人員保 險之員工因民營化而留用,並改參加勞工保險者,其必須符 合勞保條例所定之老年給付條件時,始得請領老年給付。惟 其可能因保險年資較短而未能符合老年給付條件,為維護勞 工之老年給付權益,實有考量將公保及勞保年資合併計算作 為請領老年給付條件之必要,爱此特擬具「勞工保險條例第 十二條條文修正草案」。是否有當?敬請公決。"
1660,6,職業災害勞工保護法部分條文修正草案,2007/9/11,2007/9/11,交付審查,0,0,0,0,林樹山,潘孟安,黃偉哲,尹伶瑛,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,陳憲中,顏文章,莊和子,曹來旺,徐國勇,王世堅,林岱樺,郭玟成,侯水盛,王世勛,杜文卿,彭添富,謝明源,李鎮楠,藍美津,許德祥,張慶惠,蔡其昌,林耘生,陳瑩,陳秀惠,謝欣霓,王榮璋,鄭運鵬,江昭儀,黃劍輝,陳啟昱,莊碩漢,田秋堇,吳明敏,鄭國忠,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"本院委員林樹山、潘孟安、黃偉哲、尹伶瑛等 35人,為憲法 增修條文早將「殘障者」用詞正名為「身心障礙者」,而一 般市民社會也從善如流的使用比較中性的「身心障礙者」的 稱呼,顯現出我國民進步與相互尊重的素養與觀念;但觀乎 我國許多法律與行政規定,條文內容仍以「殘廢」或「殘障 」稱呼「身心障礙者」,有達憲法之修正意旨,也不符合進 步社會對弱勢族群的尊重。爱提案修正「職業災害勞工保護 法」部分條文,將「殘廢」二字改為「身心障礙」。是否有 當?敬請公決。"
1662,6,勞工保險條例部分條文修正草案,2007/9/11,2007/9/11,交付審查,0,0,0,0,林樹山,潘孟安,黃偉哲,李昆澤,尹伶瑛,,,,,,,,,,,,,,,,,,,,,,,,,,,,,陳憲中,顏文章,莊和子,曹來旺,徐國勇,王世堅,林岱樺,郭玟成,侯水盛,王世勛,杜文卿,彭添富,謝明源,李鎮楠,藍美津,陳秀惠,張慶惠,蔡其昌,林耘生,王榮璋,鄭運鵬,江昭儀,謝欣霓,陳瑩,陳啟昱,莊碩漢,田秋堇,吳明敏,鄭國忠,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"本院委員林樹山、潘孟安、黃偉哲、李昆澤、尹伶瑛等 35人 ,為憲法增修條文早將「殘障者」用詞正名為「身心障礙者 」,而一般市民社會也從善如流的使用比較中性的「身心障 礙者」的稱呼,顯現出我國民進步與相互尊重的素養與觀念 ;但觀乎我國許多法律輿行政規定,條文內容仍以「殘廢」 或「殘障」稱呼「身心障礙者」,有違憲法之修正意旨,也 不符合進步社會對弱勢族群的尊重。 提案修正「勞工保險 條例」部分條文,將「殘廢」二字改為「身心障礙」。是否 有當?敬請公決。"
1683,6,勞工安全衛生法第二條條文修正草案,2007/9/11,2007/9/11,交付審查,0,0,0,0,林樹山,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,吳秉叡,鄭國忠,邱創進,顏文章,湯火聖,陳憲中,王世堅,許德祥,薛凌,鄭朝明,林進興,謝明源,張慶惠,李鎮楠,藍美津,蔡同榮,王淑慧,王幸男,張花冠,陳瑩,郭榮宗,吳富貴,徐國勇,蔡其昌,謝欣霓,林淑芬,陳明真,陳秀惠,黃偉哲,潘孟安,魏明谷,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"本院委員林樹山等 32人,為憲法增修條文早將「殘障者」用 詞正名為「身心障礙者」,而一般市民社會也從善如流的使 用比較中性的「身心障礙者」的稱呼,顯現出我國民進步與 相互尊重的素養與觀念;但觀乎我國許多法律與行政規定, 條文內容仍以「殘廢」或「殘障」稱呼「身心障礙者」,有 違憲法之修正意旨,也不符合進步社會對弱勢族群的尊重。 爱提案修正「勞工安全衛生法」部分條文,將「殘廢」二字 改為「身心障礙」。是否有當?敬請公決。"
1686,6,勞工保險局組織條例第五條條文修正草案,2007/9/11,2007/9/11,交付審查,0,0,0,0,林樹山,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,吳秉叡,鄭國忠,黃偉哲,邱創進,顏文章,陳憲中,王世堅,許德祥,薛凌,林進興,謝明源,張慶惠,湯火聖,李鎮楠,鄭朝明,蔡同榮,王淑慧,王幸男,張花冠,藍美津,郭榮宗,吳富貴,陳瑩,徐國勇,蔡其昌,謝欣霓,林淑芬,陳明真,陳秀惠,潘孟安,魏明谷,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"本院委員林樹山等 32人,為憲法增修條文早將「殘障」用詞 正名為「身心障礙者」,而一般市民社會也從善如流的使用 比較中性的「身心障礙者」的稱呼,顯現出我國民進步與相 互尊重的素養與觀念;但觀乎我國許多法律與行政規定,條 文內容仍以「殘廢」或「殘障」稱呼「身心障礙者」,有違 憲法之修正意旨,也不符合進步社會對弱勢族群的尊重。爱 提案修正「勞工保險局組織條例」部分條文,將「殘廢」二 字改為「身心障礙」。是否有當?敬請公決。"
1692,6,公教人員保險法第十四條及第十五條之一條文修正草案,2007/9/11,2007/9/11,交付審查,0,0,0,0,林樹山,廖婉汝,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,黃偉哲,李鎮楠,陳瑩,王榮璋,莊碩漢,林淑芬,高建智,郭俊銘,謝明源,張慶惠,黃昭輝,江義雄,王淑慧,陳秀惠,管碧玲,蔡啟芳,曾燦燈,羅世雄,郭玟成,盧博基,陳金德,沈發惠,賴清德,王幸男,侯水盛,林重謨,魏明谷,許德祥,吳松柏,鄭國忠,林為洲,羅志明,何敏豪,林岱樺,李昆澤,潘孟安,蔡其昌,邱創進,徐國勇,曹來旺,藍美津,黃宗源,尤清,謝欣霓,吳富貴,薛凌,田秋堇,李明憲,郭榮宗,陳憲中,許榮淑,陳銀河,張花冠,林國慶,鄭朝明,蔡同榮,葉宜津,林文郎,尹伶瑛,王世堅,江昭儀,顏文章,湯火聖,"本院委員林樹山、廖婉汝等 71人,為公教人員領取「一次養 老給付」之規定,依現行之公教人員保險法,除了「被保險 人依法退休、資遣者或繳付保險費滿十五年並年滿五十五歲 而離職退保者,予以一次養老給付。』並無勞工保險條例「 參加保險之年資合計滿二十五年,年滿五十歲退職者」之規 定,擬於第十四條比照勞工保險條例增列此規定。另為現行 「公教人員保險法」第十五條之一,有關保留公保年資之規 定,只有退保之後參加勞工保險或軍人保險,並無退保之後 參加農民健康保險者,故為求公平,使退保之後參加農民健 糜保險者,其公保之保險年資亦得保留,侯其達公教人員、 勞工退休年齡時,亦得申請公教人員保險之養老給付。爱提 出公教人員保險法部分條文修正案,是否有當,敬請公決。"
1719,6,敬老福利生活津貼暫行條例第三條條文修正草案,2007/10/5,2007/10/5,交付審查,0,0,0,0,李全教,黃昭順,朱鳳芝,沈智慧,盧秀燕,鍾紹和,何智輝,吳光訓,侯彩鳳,邱鏡淳,,,,,,,,,,,,,,,,,,,,,,,,張慶忠,吳成典,張昌財,羅世雄,黃良華,謝文政,廖國棟,白添枝,翁重鈞,蔡家福,楊瓊瓔,郭素春,趙良燕,廖婉汝,雷倩,張麗善,丁守中,吳清池,林滄敏,周守訓,劉盛良,葉芳雄,李復興,李嘉進,費鴻泰,呂學樟,馮定國,林正二,羅明才,林樹山,吳明敏,孫大千,洪秀柱,王昱婷,黃志雄,陳志彬,,,,,,,,,,,,,,,,,,,,,,,,,,,,"本院委員李全教、黃昭順、朱鳳芝、沈智慧、盧秀燕、鍾紹 和、何智輝、吳光訓、侯彩鳳、邱鏡淳等46人,針對敬老福 利生活津貼暫行條例第三條第一項第二款規定,將領取「一 次退休金」者排除請領發放範圍,然早期支領一次退休金之 人員,其所請領之退休金早已不足以維持基本生活需求,加 上年事已高,毫無工作謀生能力,晚年生活已陷入困境,故 擬具「敬老福利生活津貼暫行條例第三條條文修正草案」, 將支領一次退休金之軍公教人員(包含公務機關及公營事業 機構工作之司機、技工、工友或其他純勞工身分人員),亦 納入敬老津貼發放範圍,以增進老人福祉,照顧老人晚年生 活。以上所提,是否有當,請公決案。"
1732,6,勞工保險條例部分條文修正草案,2007/10/12,2007/12/21,二讀,0,1,1,1,郭素春,楊麗環,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"本院國民黨黨團,為免勞工保險與國民年金因給付水準及費 率條件不一,被保險人競相選取條件較有利者投保,或於日 後轉換制度時,因計算標準不一產生不公現象,爱擬具「勞 工保險條例部分條文修正草案」,是否有當?敬請公決。"
